Matrix,M,N,NZ,Mode,Threads,AvgTime(ms),MedianTime(ms),BestTime(ms),AvgGFlops,MedianGFlops,BestGFlops,Passed,Iterations
rdist2,3198,3198,56934,ompCSR,34,0.060377,0.059628,0.058005,1.885958,1.909640,1.963073,1,5
rdist2,3198,3198,56934,ompHLL,34,0.448054,0.411935,0.344738,0.254139,0.276422,0.330303,1,5
roadNet-PA,1090920,1090920,3083796,serial,1,9.065402,9.059799,9.056853,0.680344,0.680765,0.680986,1,5
roadNet-PA,1090920,1090920,3083796,ompCSR,34,2.017824,1.971822,1.672525,3.056556,3.127864,3.687593,1,5
roadNet-PA,1090920,1090920,3083796,ompHLL,34,4.696180,4.734585,4.297096,1.313321,1.302668,1.435293,1,5
thermal1,82654,82654,574458,serial,1,0.882942,0.881368,0.864912,1.301236,1.303561,1.328362,1,5
thermal1,82654,82654,574458,ompCSR,34,0.161910,0.159207,0.135893,7.096017,7.216493,8.454563,1,5
thermal1,82654,82654,574458,ompHLL,34,0.355837,0.372703,0.213289,3.228766,3.082659,5.386662,1,5
thermal2,1228045,1228045,8580313,serial,1,17.001659,16.937712,16.763090,1.009350,1.013161,1.023715,1,5
thermal2,1228045,1228045,8580313,ompCSR,34,4.933936,4.668325,4.516150,3.478081,3.675970,3.799835,1,5
thermal2,1228045,1228045,8580313,ompHLL,34,7.367313,7.362949,7.044499,2.329292,2.330673,2.436032,1,5
thermomech_TK,102158,102158,711558,serial,1,1.094732,1.094005,1.092381,1.299967,1.300831,1.302765,1,5
thermomech_TK,102158,102158,711558,ompCSR,34,0.187081,0.178149,0.157675,7.606962,7.988327,9.025628,1,5
thermomech_TK,102158,102158,711558,ompHLL,34,0.517450,0.480227,0.424017,2.750251,2.963424,3.356271,1,5
webbase-1M,1000005,1000005,3105536,serial,1,6.658125,6.287083,6.269856,0.932856,0.987910,0.990624,1,5
webbase-1M,1000005,1000005,3105536,ompCSR,34,2.641462,2.596733,2.441560,2.351377,2.391879,2.543895,1,5
webbase-1M,1000005,1000005,3105536,ompHLL,34,69.414938,68.503017,64.374209,0.089477,0.090669,0.096484,1,5
west2021,2021,2021,7353,serial,1,0.012931,0.012887,0.012539,1.137246,1.141109,1.172812,1,5
west2021,2021,2021,7353,ompCSR,34,0.050275,0.048525,0.046615,0.292511,0.303063,0.315478,1,5
west2021,2021,2021,7353,ompHLL,34,0.063624,0.058449,0.052649,0.231138,0.251604,0.279321,1,5
adder_dcop_32,1813,1813,11246,serial,1,0.022584,0.022575,0.021544,0.995938,0.996322,1.044006,1,5
adder_dcop_32,1813,1813,11246,ompCSR,35,0.050263,0.049939,0.047657,0.447484,0.450394,0.471956,1,5
adder_dcop_32,1813,1813,11246,ompHLL,35,4.087516,4.050737,3.954898,0.005503,0.005553,0.005687,1,5
af_1_k101,503625,503625,17550675,serial,1,21.730771,21.741093,21.693553,1.615283,1.614516,1.618054,1,5
af_1_k101,503625,503625,17550675,ompCSR,35,9.766769,9.786295,9.197956,3.593957,3.586786,3.816212,1,5
af_1_k101,503625,503625,17550675,ompHLL,35,9.665470,9.567580,8.761860,3.631624,3.668780,4.006153,1,5
af23560,23560,23560,484256,serial,1,0.447889,0.444812,0.432096,2.162391,2.177351,2.241428,1,5
af23560,23560,23560,484256,ompCSR,35,0.129856,0.126880,0.108098,7.458371,7.633263,8.959581,1,5
af23560,23560,23560,484256,ompHLL,35,0.454579,0.398327,0.322442,2.130569,2.431449,3.003678,1,5
amazon0302,262111,262111,1234877,serial,1,3.059532,3.058479,3.048800,0.807233,0.807511,0.810074,1,5
amazon0302,262111,262111,1234877,ompCSR,35,0.411914,0.395751,0.362078,5.995793,6.240684,6.821056,1,5
amazon0302,262111,262111,1234877,ompHLL,35,0.797994,0.811360,0.603325,3.094954,3.043966,4.093572,1,5
bcsstk17,10974,10974,428650,serial,1,0.447828,0.444998,0.433071,1.914352,1.926528,1.979583,1,5
bcsstk17,10974,10974,428650,ompCSR,35,0.107437,0.108456,0.101157,7.979524,7.904554,8.474945,1,5
bcsstk17,10974,10974,428650,ompHLL,35,2.573679,2.592370,2.496969,0.333103,0.330701,0.343336,1,5
cage4,9,9,49,serial,1,0.000090,0.000086,0.000078,1.088669,1.146104,1.256438,1,5
cage4,9,9,49,ompCSR,35,0.017630,0.017081,0.016666,0.005559,0.005738,0.005880,1,5
cage4,9,9,49,ompHLL,35,0.017425,0.017447,0.016996,0.005624,0.005617,0.005766,1,5
cant,62451,62451,4007383,serial,1,4.733509,4.733160,4.729951,1.693197,1.693322,1.694471,1,5
cant,62451,62451,4007383,ompCSR,35,1.689861,1.711809,1.451990,4.742855,4.682046,5.519849,1,5
cant,62451,62451,4007383,ompHLL,35,3.793530,3.761565,3.550590,2.112746,2.130700,2.257305,1,5
cavity10,2597,2597,76367,serial,1,0.080219,0.080231,0.080144,1.903963,1.903678,1.905744,1,5
cavity10,2597,2597,76367,ompCSR,35,0.053694,0.053788,0.051342,2.844512,2.839530,2.974832,1,5
cavity10,2597,2597,76367,ompHLL,35,0.394805,0.420804,0.238359,0.386859,0.362958,0.640773,1,5
cop20k_A,121192,121192,2624331,serial,1,4.307515,4.300745,4.289930,1.218490,1.220408,1.223484,1,5
cop20k_A,121192,121192,2624331,ompCSR,35,1.104102,1.097702,0.896494,4.753783,4.781500,5.854654,1,5
cop20k_A,121192,121192,2624331,ompHLL,35,2.406252,2.381255,2.367699,2.181260,2.204158,2.216778,1,5
Cube_Coup_dt0,2164760,2164760,127206144,serial,1,152.194065,151.954863,151.624307,1.671631,1.674262,1.677912,1,5
Cube_Coup_dt0,2164760,2164760,127206144,ompCSR,35,71.405914,71.449792,66.130807,3.562902,3.560714,3.847107,1,5
Cube_Coup_dt0,2164760,2164760,127206144,ompHLL,35,84.610076,84.460800,82.636028,3.006879,3.012194,3.078709,1,5
dc1,116835,116835,766396,serial,1,0.941482,0.938702,0.938211,1.628063,1.632885,1.633739,1,5
dc1,116835,116835,766396,ompCSR,35,0.447656,0.455882,0.328362,3.424040,3.362260,4.667995,1,5
dc1,116835,116835,766396,ompHLL,35,176.936195,172.691573,164.442150,0.008663,0.008876,0.009321,1,5
FEM_3D_thermal1,17880,17880,430740,serial,1,0.412080,0.411459,0.395048,2.090565,2.093720,2.180697,1,5
FEM_3D_thermal1,17880,17880,430740,ompCSR,35,0.122354,0.122486,0.100363,7.040867,7.033322,8.583647,1,5
FEM_3D_thermal1,17880,17880,430740,ompHLL,35,0.844744,0.514285,0.429951,1.019812,1.675102,2.003670,1,5
lung2,109460,109460,492564,serial,1,0.520776,0.522554,0.511576,1.891655,1.885219,1.925673,1,5
lung2,109460,109460,492564,ompCSR,35,0.195439,0.192645,0.155009,5.040584,5.113708,6.355296,1,5
lung2,109460,109460,492564,ompHLL,35,0.443674,0.427177,0.333289,2.220386,2.306133,2.955778,1,5
mac_econ_fwd500,206500,206500,1273389,serial,1,1.595515,1.597158,1.582267,1.596211,1.594569,1.609575,1,5
mac_econ_fwd500,206500,206500,1273389,ompCSR,35,0.412385,0.432043,0.299244,6.175733,5.894733,8.510708,1,5
mac_econ_fwd500,206500,206500,1273389,ompHLL,35,5.093223,5.023546,4.907558,0.500033,0.506968,0.518950,1,5
mcfe,765,765,24382,serial,1,0.031425,0.029547,0.029501,1.551781,1.650412,1.652959,1,5
mcfe,765,765,24382,ompCSR,35,0.048253,0.046886,0.038628,1.010595,1.040065,1.262400,1,5
mcfe,765,765,24382,ompHLL,35,0.163573,0.154531,0.107256,0.298118,0.315561,0.454651,1,5
mhd4800a,4800,4800,102252,serial,1,0.095862,0.095848,0.095798,2.133323,2.133628,2.134743,1,5
mhd4800a,4800,4800,102252,ompCSR,35,0.071705,0.069587,0.068996,2.852019,2.938824,2.963999,1,5
mhd4800a,4800,4800,102252,ompHLL,35,0.307781,0.290321,0.283216,0.664448,0.704406,0.722078,1,5
mhda416,416,416,8562,serial,1,0.009518,0.009490,0.009477,1.799112,1.804514,1.806897,1,5
mhda416,416,416,8562,ompCSR,35,0.033793,0.033038,0.031650,0.506739,0.518312,0.541042,1,5
mhda416,416,416,8562,ompHLL,35,0.035881,0.035276,0.033862,0.477238,0.485423,0.505700,1,5
mhda416,416,416,8562,serial,1,0.009619,0.009599,0.009531,1.780228,1.784028,1.796656,1,5
mhda416,416,416,8562,ompCSR,35,0.041708,0.042195,0.028958,0.410568,0.405834,0.591338,1,5
mhda416,416,416,8562,ompHLL,35,0.040581,0.040222,0.038022,0.421973,0.425742,0.450370,1,5
ML_Laplace,377002,377002,27689972,serial,1,32.473879,32.483420,32.380703,1.705369,1.704868,1.710276,1,5
ML_Laplace,377002,377002,27689972,ompCSR,35,15.781944,15.770174,15.222797,3.509070,3.511689,3.637961,1,5
ML_Laplace,377002,377002,27689972,ompHLL,35,14.557700,14.428000,13.090283,3.804169,3.838366,4.230615,1,5
nlpkkt80,1062400,1062400,28704672,serial,1,33.076828,33.067714,32.707308,1.735636,1.736115,1.755245,1,5
nlpkkt80,1062400,1062400,28704672,ompCSR,35,16.386526,16.388101,15.966142,3.503448,3.503112,3.595693,1,5
nlpkkt80,1062400,1062400,28704672,ompHLL,35,17.345642,17.400545,15.511699,3.309727,3.299284,3.701035,1,5
olafu,16146,16146,1015156,serial,1,1.132906,1.126351,1.111325,1.792127,1.802557,1.826929,1,5
olafu,16146,16146,1015156,ompCSR,35,0.246495,0.258776,0.178490,8.236742,7.845842,11.374930,1,5
olafu,16146,16146,1015156,ompHLL,35,3.112752,3.128378,2.300446,0.652256,0.648998,0.882573,1,5
olm1000,1000,1000,3996,serial,1,0.004588,0.004578,0.004559,1.741830,1.745928,1.752994,1,5
olm1000,1000,1000,3996,ompCSR,35,0.044550,0.044213,0.043868,0.179395,0.180761,0.182183,1,5
olm1000,1000,1000,3996,ompHLL,35,0.034858,0.033874,0.031209,0.229276,0.235933,0.256079,1,5
PR02R,161070,161070,8185136,serial,1,9.754290,9.755192,9.747716,1.678264,1.678109,1.679396,1,5
PR02R,161070,161070,8185136,ompCSR,35,5.498028,4.174974,3.983222,2.977481,3.921048,4.109807,1,5
PR02R,161070,161070,8185136,ompHLL,35,7.419479,7.543379,6.909129,2.206391,2.170151,2.369368,1,5
raefsky2,3242,3242,294276,serial,1,0.328394,0.327473,0.327327,1.792211,1.797256,1.798055,1,5
raefsky2,3242,3242,294276,ompCSR,35,0.094881,0.094898,0.084115,6.203057,6.201948,6.996996,1,5
raefsky2,3242,3242,294276,ompHLL,35,0.931850,0.885865,0.718606,0.631595,0.664381,0.819019,1,5
rdist2,3198,3198,56934,serial,1,0.056339,0.054581,0.054367,2.021112,2.086237,2.094432,1,5
rdist2,3198,3198,56934,ompCSR,35,0.061407,0.060141,0.058970,1.854316,1.893335,1.930946,1,5
rdist2,3198,3198,56934,ompHLL,35,0.482662,0.456859,0.398463,0.235917,0.249241,0.285768,1,5
roadNet-PA,1090920,1090920,3083796,serial,1,9.026816,9.018084,9.012608,0.683252,0.683914,0.684329,1,5
roadNet-PA,1090920,1090920,3083796,ompCSR,35,2.039387,1.964612,1.747442,3.024239,3.139344,3.529498,1,5
roadNet-PA,1090920,1090920,3083796,ompHLL,35,4.406777,4.430366,4.095431,1.399570,1.392118,1.505969,1,5
thermal1,82654,82654,574458,serial,1,0.816018,0.815040,0.812052,1.407955,1.409644,1.414831,1,5
thermal1,82654,82654,574458,ompCSR,35,0.156558,0.158031,0.128703,7.338584,7.270194,8.926873,1,5
thermal1,82654,82654,574458,ompHLL,35,0.291071,0.275678,0.214061,3.947198,4.167600,5.367236,1,5
thermal2,1228045,1228045,8580313,serial,1,17.111227,17.070033,16.873446,1.002887,1.005307,1.017020,1,5
thermal2,1228045,1228045,8580313,ompCSR,35,5.186318,5.092214,4.856840,3.308827,3.369974,3.533290,1,5
thermal2,1228045,1228045,8580313,ompHLL,35,7.637973,7.478883,7.166566,2.246751,2.294544,2.394540,1,5
thermomech_TK,102158,102158,711558,serial,1,1.148143,1.147999,1.127072,1.239494,1.239649,1.262666,1,5
thermomech_TK,102158,102158,711558,ompCSR,35,0.211743,0.211134,0.191367,6.720975,6.740346,7.436580,1,5
thermomech_TK,102158,102158,711558,ompHLL,35,0.537744,0.482855,0.401200,2.646458,2.947295,3.547148,1,5
webbase-1M,1000005,1000005,3105536,serial,1,6.272111,6.274072,6.252666,0.990268,0.989959,0.993348,1,5
webbase-1M,1000005,1000005,3105536,ompCSR,35,2.738754,2.761611,2.365328,2.267845,2.249076,2.625882,1,5
webbase-1M,1000005,1000005,3105536,ompHLL,35,68.906748,70.716648,59.929145,0.090137,0.087830,0.103640,1,5
west2021,2021,2021,7353,serial,1,0.008328,0.008292,0.008226,1.765856,1.773523,1.787766,1,5
west2021,2021,2021,7353,ompCSR,35,0.047921,0.047192,0.046187,0.306883,0.311624,0.318402,1,5
west2021,2021,2021,7353,ompHLL,35,0.053530,0.054024,0.051606,0.274723,0.272210,0.284967,1,5
adder_dcop_32,1813,1813,11246,serial,1,0.022027,0.021814,0.021052,1.021087,1.031080,1.068404,1,5
adder_dcop_32,1813,1813,11246,ompCSR,36,0.053107,0.053873,0.049499,0.423524,0.417504,0.454393,1,5
adder_dcop_32,1813,1813,11246,ompHLL,36,3.424462,3.779553,2.343926,0.006568,0.005951,0.009596,1,5
af_1_k101,503625,503625,17550675,serial,1,21.648625,21.647458,21.625760,1.621412,1.621500,1.623127,1,5
af_1_k101,503625,503625,17550675,ompCSR,36,9.244223,9.228970,9.020804,3.797112,3.803388,3.891155,1,5
af_1_k101,503625,503625,17550675,ompHLL,36,9.624013,9.269635,8.398807,3.647268,3.786702,4.179326,1,5
af23560,23560,23560,484256,serial,1,0.444342,0.442591,0.429987,2.179654,2.188278,2.252422,1,5
af23560,23560,23560,484256,ompCSR,36,0.144085,0.130798,0.113222,6.721821,7.404638,8.554094,1,5
af23560,23560,23560,484256,ompHLL,36,0.407232,0.380772,0.322569,2.378279,2.543548,3.002496,1,5
amazon0302,262111,262111,1234877,serial,1,2.976866,2.978727,2.962013,0.829649,0.829131,0.833809,1,5
amazon0302,262111,262111,1234877,ompCSR,36,0.363587,0.353699,0.278457,6.792745,6.982653,8.869425,1,5
amazon0302,262111,262111,1234877,ompHLL,36,0.938436,0.950728,0.761173,2.631777,2.597749,3.244669,1,5
bcsstk17,10974,10974,428650,serial,1,0.434375,0.433487,0.431881,1.973642,1.977685,1.985037,1,5
bcsstk17,10974,10974,428650,ompCSR,36,0.128670,0.123936,0.113643,6.662768,6.917255,7.543799,1,5
bcsstk17,10974,10974,428650,ompHLL,36,3.105455,3.168520,2.673656,0.276063,0.270568,0.320647,1,5
cage4,9,9,49,serial,1,0.000085,0.000083,0.000079,1.149626,1.180664,1.241613,1,5
cage4,9,9,49,ompCSR,36,0.017363,0.017206,0.016526,0.005644,0.005696,0.005930,1,5
cage4,9,9,49,ompHLL,36,0.017969,0.017871,0.017506,0.005454,0.005484,0.005598,1,5
cant,62451,62451,4007383,serial,1,4.740124,4.739550,4.735809,1.690835,1.691040,1.692375,1,5
cant,62451,62451,4007383,ompCSR,36,1.789656,1.794251,1.579245,4.478384,4.466913,5.075062,1,5
cant,62451,62451,4007383,ompHLL,36,3.470095,3.479505,3.186573,2.309668,2.303421,2.515168,1,5
cavity10,2597,2597,76367,serial,1,0.080278,0.080279,0.080199,1.902575,1.902540,1.904438,1,5
cavity10,2597,2597,76367,ompCSR,36,0.057752,0.057592,0.055943,2.644652,2.652022,2.730170,1,5
cavity10,2597,2597,76367,ompHLL,36,0.400577,0.378799,0.317124,0.381285,0.403206,0.481622,1,5
cop20k_A,121192,121192,2624331,serial,1,4.319846,4.319338,4.311978,1.215011,1.215154,1.217228,1,5
cop20k_A,121192,121192,2624331,ompCSR,36,1.160784,1.115629,0.963929,4.521652,4.704666,5.445071,1,5
cop20k_A,121192,121192,2624331,ompHLL,36,2.458391,2.511570,2.153711,2.134999,2.089794,2.437032,1,5
Cube_Coup_dt0,2164760,2164760,127206144,serial,1,154.214246,154.222624,153.444790,1.649733,1.649643,1.658005,1,5
Cube_Coup_dt0,2164760,2164760,127206144,ompCSR,36,73.568332,72.823307,67.845275,3.458177,3.493556,3.749890,1,5
Cube_Coup_dt0,2164760,2164760,127206144,ompHLL,36,82.572853,83.623304,77.909525,3.081065,3.042361,3.265484,1,5
dc1,116835,116835,766396,serial,1,0.873314,0.874261,0.866283,1.755144,1.753243,1.769390,1,5
dc1,116835,116835,766396,ompCSR,36,0.438573,0.417051,0.365879,3.494951,3.675315,4.189342,1,5
dc1,116835,116835,766396,ompHLL,36,181.087460,180.622771,164.225022,0.008464,0.008486,0.009333,1,5
FEM_3D_thermal1,17880,17880,430740,serial,1,0.407900,0.397695,0.395537,2.111989,2.166182,2.178001,1,5
